symbol,mutual_information,cumulative_information,relative_cumulative_information
Ac76E,0.388448109036,0.388448109036,0.0860432529091
CG42458,0.285208152076,0.696424092133,0.154261516268
CG31997,0.25655882654,1.00480100743,0.22256858817
CG31475,0.263743158737,1.3424840863,0.297367125948
sano,0.214150333872,1.67338945178,0.370664365369
Tbh,0.184276798346,2.03607595553,0.451001290284
AnxB10,0.0655817151906,2.40288439975,0.532251246202
Nop56,0.0714973281709,2.81502364871,0.623542208384
CR45009,0.122835973781,3.25364234621,0.720698504532
CG31249,0.0681947565248,3.64892333723,0.808255275924
CG3527,0.0704014886903,3.9553149485,0.876122592779
RpII18,0.0615874732075,4.17053573161,0.923795102548
CG6878,0.0595892075895,4.30220774488,0.952961130327
CG32521,0.182461917831,4.38621488181,0.971569142983
CG6180,0.0627825655168,4.44056028094,0.983606928243
eEF1delta,0.064423046174,4.47243931364,0.990668297857
