ribonucleoside metabolic process	2.844249934795693e-60	FBgn0000064,FBgn0000409,FBgn0000579,FBgn0001091,FBgn0001092,FBgn0001186,FBgn0001989,FBgn0003071,FBgn0003074,FBgn0003360,FBgn0005671,FBgn0010217,FBgn0010612,FBgn0011211,FBgn0011227,FBgn0011361,FBgn0011455,FBgn0013672,FBgn0013673,FBgn0013674,FBgn0013675,FBgn0013678,FBgn0014391,FBgn0014869,FBgn0015031,FBgn0016119,FBgn0016120,FBgn0016691,FBgn0017566,FBgn0017567,FBgn0019644,FBgn0019957,FBgn0020235,FBgn0021906,FBgn0021967,FBgn0025839,FBgn0028342,FBgn0029868,FBgn0029888,FBgn0030605,FBgn0030718,FBgn0030853,FBgn0031228,FBgn0031436,FBgn0031505,FBgn0031771,FBgn0032511,FBgn0033274,FBgn0033570,FBgn0033961,FBgn0034245,FBgn0034645,FBgn0034877,FBgn0035046,FBgn0035600,FBgn0036728,FBgn0037001,FBgn0038224,FBgn0038271,FBgn0039830,FBgn0039909,FBgn0040529,FBgn0047038,FBgn0052230,FBgn0086355,FBgn0250814,FBgn0250906,FBgn0260008,FBgn0262952,FBgn0263398,FBgn0265262,FBgn0267385	GO:0009119
purine nucleoside metabolic process	6.880582905450179e-60	FBgn0000064,FBgn0000409,FBgn0000579,FBgn0001091,FBgn0001092,FBgn0001186,FBgn0001989,FBgn0003071,FBgn0003074,FBgn0003360,FBgn0005671,FBgn0010217,FBgn0010612,FBgn0011211,FBgn0011227,FBgn0011361,FBgn0011455,FBgn0013672,FBgn0013673,FBgn0013674,FBgn0013675,FBgn0013678,FBgn0014391,FBgn0014869,FBgn0015031,FBgn0016119,FBgn0016120,FBgn0016691,FBgn0017566,FBgn0017567,FBgn0019644,FBgn0019957,FBgn0020235,FBgn0021906,FBgn0021967,FBgn0025839,FBgn0028342,FBgn0029868,FBgn0029888,FBgn0030605,FBgn0030718,FBgn0030853,FBgn0031228,FBgn0031436,FBgn0031505,FBgn0031771,FBgn0032511,FBgn0033274,FBgn0033570,FBgn0033961,FBgn0034245,FBgn0034645,FBgn0034877,FBgn0035046,FBgn0035600,FBgn0036728,FBgn0037001,FBgn0038224,FBgn0038271,FBgn0039830,FBgn0039909,FBgn0040529,FBgn0047038,FBgn0052230,FBgn0086355,FBgn0250814,FBgn0250906,FBgn0260008,FBgn0262952,FBgn0265262,FBgn0267385	GO:0042278
glycosyl compound metabolic process	1.1284315274665961e-59	FBgn0000064,FBgn0000409,FBgn0000579,FBgn0001091,FBgn0001092,FBgn0001186,FBgn0001989,FBgn0003071,FBgn0003074,FBgn0003360,FBgn0005671,FBgn0010217,FBgn0010612,FBgn0011211,FBgn0011227,FBgn0011361,FBgn0011455,FBgn0013672,FBgn0013673,FBgn0013674,FBgn0013675,FBgn0013678,FBgn0014391,FBgn0014869,FBgn0015031,FBgn0016119,FBgn0016120,FBgn0016691,FBgn0017566,FBgn0017567,FBgn0019644,FBgn0019957,FBgn0020235,FBgn0021906,FBgn0021967,FBgn0025839,FBgn0028342,FBgn0028916,FBgn0029868,FBgn0029888,FBgn0030605,FBgn0030718,FBgn0030853,FBgn0031228,FBgn0031436,FBgn0031505,FBgn0031771,FBgn0032511,FBgn0033274,FBgn0033570,FBgn0033961,FBgn0034245,FBgn0034645,FBgn0034877,FBgn0035046,FBgn0035600,FBgn0036728,FBgn0037001,FBgn0038224,FBgn0038271,FBgn0039464,FBgn0039830,FBgn0039909,FBgn0040529,FBgn0047038,FBgn0052230,FBgn0086355,FBgn0250814,FBgn0250906,FBgn0260008,FBgn0262952,FBgn0263398,FBgn0265262,FBgn0267385	GO:1901657
nucleoside metabolic process	4.7917073944768894e-59	FBgn0000064,FBgn0000409,FBgn0000579,FBgn0001091,FBgn0001092,FBgn0001186,FBgn0001989,FBgn0003071,FBgn0003074,FBgn0003360,FBgn0005671,FBgn0010217,FBgn0010612,FBgn0011211,FBgn0011227,FBgn0011361,FBgn0011455,FBgn0013672,FBgn0013673,FBgn0013674,FBgn0013675,FBgn0013678,FBgn0014391,FBgn0014869,FBgn0015031,FBgn0016119,FBgn0016120,FBgn0016691,FBgn0017566,FBgn0017567,FBgn0019644,FBgn0019957,FBgn0020235,FBgn0021906,FBgn0021967,FBgn0025839,FBgn0028342,FBgn0029868,FBgn0029888,FBgn0030605,FBgn0030718,FBgn0030853,FBgn0031228,FBgn0031436,FBgn0031505,FBgn0031771,FBgn0032511,FBgn0033274,FBgn0033570,FBgn0033961,FBgn0034245,FBgn0034645,FBgn0034877,FBgn0035046,FBgn0035600,FBgn0036728,FBgn0037001,FBgn0038224,FBgn0038271,FBgn0039464,FBgn0039830,FBgn0039909,FBgn0040529,FBgn0047038,FBgn0052230,FBgn0086355,FBgn0250814,FBgn0250906,FBgn0260008,FBgn0262952,FBgn0263398,FBgn0265262,FBgn0267385	GO:0009116
ribonucleotide metabolic process	6.9988917857786e-56	FBgn0000064,FBgn0000409,FBgn0000579,FBgn0001091,FBgn0001092,FBgn0001186,FBgn0001989,FBgn0003071,FBgn0003074,FBgn0003360,FBgn0005671,FBgn0010217,FBgn0010612,FBgn0011211,FBgn0011227,FBgn0011361,FBgn0011455,FBgn0013672,FBgn0013673,FBgn0013674,FBgn0013675,FBgn0013678,FBgn0013972,FBgn0014391,FBgn0014869,FBgn0015031,FBgn0016119,FBgn0016120,FBgn0016691,FBgn0017566,FBgn0017567,FBgn0019644,FBgn0019957,FBgn0020235,FBgn0021906,FBgn0021967,FBgn0025839,FBgn0028342,FBgn0029868,FBgn0029888,FBgn0030605,FBgn0030718,FBgn0030853,FBgn0031228,FBgn0031436,FBgn0031505,FBgn0031771,FBgn0032511,FBgn0033274,FBgn0033570,FBgn0033961,FBgn0034245,FBgn0034645,FBgn0034877,FBgn0035046,FBgn0035600,FBgn0036728,FBgn0037001,FBgn0038224,FBgn0038271,FBgn0039830,FBgn0039909,FBgn0040529,FBgn0047038,FBgn0052230,FBgn0086355,FBgn0250814,FBgn0250906,FBgn0260008,FBgn0262952,FBgn0263398,FBgn0265262,FBgn0267385	GO:0009259
purine ribonucleotide metabolic process	2.0758769843513453e-55	FBgn0000064,FBgn0000409,FBgn0000579,FBgn0001091,FBgn0001092,FBgn0001186,FBgn0001989,FBgn0003071,FBgn0003074,FBgn0003360,FBgn0005671,FBgn0010217,FBgn0010612,FBgn0011211,FBgn0011227,FBgn0011361,FBgn0011455,FBgn0013672,FBgn0013673,FBgn0013674,FBgn0013675,FBgn0013678,FBgn0013972,FBgn0014391,FBgn0014869,FBgn0015031,FBgn0016119,FBgn0016120,FBgn0016691,FBgn0017566,FBgn0017567,FBgn0019644,FBgn0019957,FBgn0020235,FBgn0021906,FBgn0021967,FBgn0025839,FBgn0028342,FBgn0029868,FBgn0029888,FBgn0030605,FBgn0030718,FBgn0030853,FBgn0031228,FBgn0031436,FBgn0031505,FBgn0031771,FBgn0032511,FBgn0033274,FBgn0033570,FBgn0033961,FBgn0034245,FBgn0034645,FBgn0034877,FBgn0035046,FBgn0035600,FBgn0036728,FBgn0037001,FBgn0038224,FBgn0038271,FBgn0039830,FBgn0039909,FBgn0040529,FBgn0047038,FBgn0052230,FBgn0086355,FBgn0250814,FBgn0250906,FBgn0260008,FBgn0262952,FBgn0265262,FBgn0267385	GO:0009150
ribose phosphate metabolic process	7.61223102650083e-55	FBgn0000064,FBgn0000409,FBgn0000579,FBgn0001091,FBgn0001092,FBgn0001186,FBgn0001989,FBgn0003071,FBgn0003074,FBgn0003360,FBgn0005671,FBgn0010217,FBgn0010612,FBgn0011211,FBgn0011227,FBgn0011361,FBgn0011455,FBgn0013672,FBgn0013673,FBgn0013674,FBgn0013675,FBgn0013678,FBgn0013972,FBgn0014391,FBgn0014869,FBgn0015031,FBgn0016119,FBgn0016120,FBgn0016691,FBgn0017566,FBgn0017567,FBgn0019644,FBgn0019957,FBgn0020235,FBgn0021906,FBgn0021967,FBgn0025839,FBgn0028342,FBgn0029868,FBgn0029888,FBgn0030605,FBgn0030718,FBgn0030853,FBgn0031228,FBgn0031436,FBgn0031505,FBgn0031771,FBgn0032511,FBgn0033274,FBgn0033570,FBgn0033961,FBgn0034245,FBgn0034645,FBgn0034877,FBgn0035046,FBgn0035600,FBgn0036728,FBgn0037001,FBgn0038224,FBgn0038271,FBgn0039830,FBgn0039909,FBgn0040529,FBgn0047038,FBgn0052230,FBgn0086355,FBgn0250814,FBgn0250906,FBgn0260008,FBgn0262952,FBgn0263398,FBgn0265262,FBgn0267385	GO:0019693
generation of precursor metabolites and energy	9.345940047820472e-55	FBgn0000064,FBgn0000409,FBgn0000579,FBgn0001091,FBgn0001092,FBgn0001128,FBgn0001186,FBgn0001989,FBgn0003071,FBgn0003074,FBgn0004507,FBgn0004888,FBgn0010100,FBgn0011211,FBgn0011227,FBgn0011361,FBgn0011455,FBgn0013674,FBgn0013675,FBgn0013676,FBgn0013678,FBgn0014869,FBgn0015031,FBgn0017566,FBgn0017567,FBgn0019957,FBgn0021906,FBgn0021967,FBgn0025839,FBgn0027291,FBgn0027785,FBgn0029868,FBgn0029888,FBgn0030605,FBgn0030718,FBgn0030853,FBgn0031021,FBgn0031228,FBgn0031436,FBgn0031505,FBgn0031771,FBgn0032511,FBgn0033274,FBgn0033570,FBgn0033961,FBgn0034245,FBgn0034645,FBgn0034877,FBgn0035046,FBgn0035600,FBgn0036728,FBgn0036762,FBgn0037001,FBgn0037643,FBgn0037891,FBgn0038271,FBgn0038922,FBgn0039358,FBgn0039909,FBgn0040529,FBgn0047038,FBgn0052230,FBgn0086355,FBgn0250814,FBgn0250906,FBgn0260008,FBgn0262952,FBgn0267385	GO:0006091
purine nucleotide metabolic process	1.0508457030726034e-54	FBgn0000064,FBgn0000409,FBgn0000579,FBgn0001091,FBgn0001092,FBgn0001186,FBgn0001989,FBgn0003071,FBgn0003074,FBgn0003360,FBgn0005671,FBgn0010217,FBgn0010612,FBgn0011211,FBgn0011227,FBgn0011361,FBgn0011455,FBgn0013672,FBgn0013673,FBgn0013674,FBgn0013675,FBgn0013678,FBgn0013972,FBgn0014391,FBgn0014869,FBgn0015031,FBgn0016119,FBgn0016120,FBgn0016691,FBgn0017566,FBgn0017567,FBgn0019644,FBgn0019957,FBgn0020235,FBgn0021906,FBgn0021967,FBgn0025839,FBgn0028342,FBgn0029868,FBgn0029888,FBgn0030605,FBgn0030718,FBgn0030853,FBgn0031228,FBgn0031436,FBgn0031505,FBgn0031771,FBgn0032511,FBgn0033274,FBgn0033570,FBgn0033961,FBgn0034245,FBgn0034645,FBgn0034877,FBgn0035046,FBgn0035600,FBgn0036728,FBgn0037001,FBgn0038224,FBgn0038271,FBgn0039830,FBgn0039909,FBgn0040529,FBgn0047038,FBgn0052230,FBgn0086355,FBgn0250814,FBgn0250906,FBgn0260008,FBgn0262952,FBgn0265262,FBgn0267385	GO:0006163
nucleotide metabolic process	1.1656342043525345e-51	FBgn0000064,FBgn0000409,FBgn0000579,FBgn0001091,FBgn0001092,FBgn0001128,FBgn0001186,FBgn0001989,FBgn0003071,FBgn0003074,FBgn0003360,FBgn0005671,FBgn0010217,FBgn0010612,FBgn0011211,FBgn0011227,FBgn0011361,FBgn0011455,FBgn0013672,FBgn0013673,FBgn0013674,FBgn0013675,FBgn0013678,FBgn0013972,FBgn0014391,FBgn0014869,FBgn0015031,FBgn0016119,FBgn0016120,FBgn0016691,FBgn0017566,FBgn0017567,FBgn0019644,FBgn0019957,FBgn0020235,FBgn0021906,FBgn0021967,FBgn0025839,FBgn0028342,FBgn0029868,FBgn0029888,FBgn0030605,FBgn0030718,FBgn0030853,FBgn0031228,FBgn0031436,FBgn0031505,FBgn0031771,FBgn0032511,FBgn0033274,FBgn0033570,FBgn0033961,FBgn0034245,FBgn0034645,FBgn0034877,FBgn0035046,FBgn0035600,FBgn0036728,FBgn0037001,FBgn0038224,FBgn0038271,FBgn0039254,FBgn0039464,FBgn0039830,FBgn0039909,FBgn0040529,FBgn0047038,FBgn0052230,FBgn0086355,FBgn0250814,FBgn0250906,FBgn0260008,FBgn0262952,FBgn0263398,FBgn0265262,FBgn0267385	GO:0009117
nucleoside phosphate metabolic process	3.0268341646925365e-51	FBgn0000064,FBgn0000409,FBgn0000579,FBgn0001091,FBgn0001092,FBgn0001128,FBgn0001186,FBgn0001989,FBgn0003071,FBgn0003074,FBgn0003360,FBgn0005671,FBgn0010217,FBgn0010612,FBgn0011211,FBgn0011227,FBgn0011361,FBgn0011455,FBgn0013672,FBgn0013673,FBgn0013674,FBgn0013675,FBgn0013678,FBgn0013972,FBgn0014391,FBgn0014869,FBgn0015031,FBgn0016119,FBgn0016120,FBgn0016691,FBgn0017566,FBgn0017567,FBgn0019644,FBgn0019957,FBgn0020235,FBgn0021906,FBgn0021967,FBgn0025839,FBgn0028342,FBgn0029868,FBgn0029888,FBgn0030605,FBgn0030718,FBgn0030853,FBgn0031228,FBgn0031436,FBgn0031505,FBgn0031771,FBgn0032511,FBgn0033274,FBgn0033570,FBgn0033961,FBgn0034245,FBgn0034645,FBgn0034877,FBgn0035046,FBgn0035600,FBgn0036728,FBgn0037001,FBgn0038224,FBgn0038271,FBgn0039254,FBgn0039464,FBgn0039830,FBgn0039909,FBgn0040529,FBgn0047038,FBgn0052230,FBgn0086355,FBgn0250814,FBgn0250906,FBgn0260008,FBgn0262952,FBgn0263398,FBgn0265262,FBgn0267385	GO:0006753
purine-containing compound metabolic process	4.0036910128551167e-51	FBgn0000064,FBgn0000409,FBgn0000579,FBgn0001091,FBgn0001092,FBgn0001186,FBgn0001989,FBgn0003071,FBgn0003074,FBgn0003360,FBgn0005671,FBgn0010217,FBgn0010612,FBgn0011211,FBgn0011227,FBgn0011361,FBgn0011455,FBgn0013672,FBgn0013673,FBgn0013674,FBgn0013675,FBgn0013678,FBgn0013972,FBgn0014391,FBgn0014869,FBgn0015031,FBgn0016119,FBgn0016120,FBgn0016691,FBgn0017566,FBgn0017567,FBgn0019644,FBgn0019957,FBgn0020235,FBgn0021906,FBgn0021967,FBgn0025839,FBgn0028342,FBgn0029868,FBgn0029888,FBgn0030605,FBgn0030718,FBgn0030853,FBgn0031228,FBgn0031436,FBgn0031505,FBgn0031771,FBgn0032511,FBgn0033274,FBgn0033570,FBgn0033961,FBgn0034245,FBgn0034645,FBgn0034877,FBgn0035046,FBgn0035600,FBgn0036728,FBgn0037001,FBgn0038224,FBgn0038271,FBgn0039830,FBgn0039909,FBgn0040529,FBgn0047038,FBgn0052230,FBgn0086355,FBgn0250814,FBgn0250906,FBgn0260008,FBgn0262952,FBgn0265262,FBgn0267385	GO:0072521
